표이름,시점,지역,분류,항목,값,단위
경영주 연령 및 교육정도별 농가,2020,천안시,화초·관상작물,4년제이상대학교,30,가구
경영주 연령 및 교육정도별 농가,2020,천안시,화초·관상작물,대학원 석사과정,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,화초·관상작물,대학원 박사과정,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,농가,364,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,30~34,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,35~39,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,40~44,16,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,45~49,21,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,50~54,47,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,55~59,58,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,60~64,81,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,65~69,63,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,70~74,28,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,75~79,30,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,80세이상,16,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,경영주평균연령,61.7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,경영주교육정도별농가:          받지않음,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,초등학교,47,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,중학교,43,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,고등학교,148,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,4년제미만대학,38,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,4년제이상대학교,63,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,대학원 석사과정,16,가구
경영주 연령 및 교육정도별 농가,2020,천안시,기타작물,대학원 박사과정,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,농가,462,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,25~29,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,30~34,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,35~39,9,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,40~44,13,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,45~49,18,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,50~54,35,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,55~59,86,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,60~64,127,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,65~69,91,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,70~74,50,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,75~79,12,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,80세이상,11,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,경영주평균연령,60.9,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,경영주교육정도별농가:          받지않음,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,초등학교,86,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,중학교,89,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,고등학교,172,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,4년제미만대학,47,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,4년제이상대학교,51,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,대학원 석사과정,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,축산,대학원 박사과정,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,농가,11111,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,20~24,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,25~29,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,30~34,25,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,35~39,89,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,40~44,212,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,45~49,434,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,50~54,912,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,55~59,1658,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,60~64,2097,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,65~69,1826,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,70~74,1591,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,75~79,1181,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,80세이상,1078,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,경영주평균연령,65.1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,경영주교육정도별농가:          받지않음,329,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,초등학교,2569,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,중학교,1727,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,고등학교,3973,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,4년제미만대학,788,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,4년제이상대학교,1383,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,대학원 석사과정,260,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전겸업별,대학원 박사과정,82,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,농가,5479,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,20~24,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,25~29,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,30~34,12,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,35~39,26,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,40~44,37,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,45~49,110,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,50~54,184,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,55~59,423,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,60~64,797,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,65~69,989,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,70~74,1103,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,75~79,899,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,80세이상,895,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,경영주평균연령,69.5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,경영주교육정도별농가:          받지않음,236,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,초등학교,1817,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,중학교,1009,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,고등학교,1666,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,4년제미만대학,221,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,4년제이상대학교,434,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,대학원 석사과정,79,가구
경영주 연령 및 교육정도별 농가,2020,천안시,전업,대학원 박사과정,17,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,농가,5632,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,20~24,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,25~29,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,30~34,13,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,35~39,63,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,40~44,175,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,45~49,324,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,50~54,728,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,55~59,1235,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,60~64,1300,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,65~69,837,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,70~74,488,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,75~79,282,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,80세이상,183,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,경영주평균연령,60.8,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,경영주교육정도별농가:          받지않음,93,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,초등학교,752,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,중학교,718,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,고등학교,2307,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,4년제미만대학,567,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,4년제이상대학교,949,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,대학원 석사과정,181,가구
경영주 연령 및 교육정도별 농가,2020,천안시,겸업,대학원 박사과정,65,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,농가,926,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,20~24,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,25~29,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,30~34,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,35~39,11,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,40~44,33,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,45~49,42,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,50~54,107,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,55~59,182,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,60~64,228,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,65~69,148,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,70~74,91,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,75~79,46,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,80세이상,31,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,경영주평균연령,61.1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,경영주교육정도별농가:          받지않음,16,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,초등학교,145,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,중학교,166,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,고등학교,346,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,4년제미만대학,87,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,4년제이상대학교,129,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,대학원 석사과정,30,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1종 겸업,대학원 박사과정,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,농가,4706,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,25~29,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,30~34,9,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,35~39,52,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,40~44,142,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,45~49,282,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,50~54,621,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,55~59,1053,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,60~64,1072,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,65~69,689,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,70~74,397,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,75~79,236,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,80세이상,152,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,경영주평균연령,60.7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,경영주교육정도별농가:          받지않음,77,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,초등학교,607,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,중학교,552,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,고등학교,1961,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,4년제미만대학,480,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,4년제이상대학교,820,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,대학원 석사과정,151,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2종 겸업,대학원 박사과정,58,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,농가,11111,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,20~24,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,25~29,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,30~34,25,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,35~39,89,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,40~44,212,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,45~49,434,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,50~54,912,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,55~59,1658,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,60~64,2097,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,65~69,1826,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,70~74,1591,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,75~79,1181,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,80세이상,1078,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,경영주평균연령,65.1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,경영주교육정도별농가:          받지않음,329,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,초등학교,2569,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,중학교,1727,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,고등학교,3973,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,4년제미만대학,788,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,4년제이상대학교,1383,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,대학원 석사과정,260,가구
경영주 연령 및 교육정도별 농가,2020,천안시,농축산물판매금액별,대학원 박사과정,82,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,농가,858,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,30~34,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,35~39,11,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,40~44,28,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,45~49,64,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,50~54,106,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,55~59,165,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,60~64,180,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,65~69,109,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,70~74,92,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,75~79,49,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,80세이상,52,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,경영주평균연령,61.5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,경영주교육정도별농가:          받지않음,16,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,초등학교,91,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,중학교,48,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,고등학교,338,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,4년제미만대학,99,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,4년제이상대학교,192,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,대학원 석사과정,56,가구
경영주 연령 및 교육정도별 농가,2020,천안시,판매없음,대학원 박사과정,18,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,농가,2856,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,30~34,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,35~39,19,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,40~44,63,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,45~49,122,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,50~54,280,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,55~59,463,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,60~64,529,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,65~69,436,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,70~74,400,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,75~79,296,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,80세이상,245,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,경영주평균연령,64.5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,경영주교육정도별농가:          받지않음,102,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,초등학교,577,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,중학교,370,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,고등학교,1055,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,4년제미만대학,190,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,4년제이상대학교,441,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,대학원 석사과정,93,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120만원 미만,대학원 박사과정,28,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,농가,1917,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,30~34,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,35~39,12,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,40~44,36,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,45~49,70,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,50~54,148,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,55~59,279,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,60~64,346,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,65~69,307,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,70~74,280,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,75~79,210,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,80세이상,226,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,경영주평균연령,65.8,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,경영주교육정도별농가:          받지않음,67,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,초등학교,438,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,중학교,256,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,고등학교,699,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,4년제미만대학,144,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,4년제이상대학교,250,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,대학원 석사과정,45,가구
경영주 연령 및 교육정도별 농가,2020,천안시,120~300,대학원 박사과정,18,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,농가,1319,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,25~29,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,30~34,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,35~39,8,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,40~44,17,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,45~49,36,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,50~54,88,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,55~59,192,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,60~64,230,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,65~69,207,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,70~74,187,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,75~79,170,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,80세이상,181,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,경영주평균연령,66.8,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,경영주교육정도별농가:          받지않음,46,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,초등학교,391,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,중학교,211,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,고등학교,411,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,4년제미만대학,87,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,4년제이상대학교,146,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,대학원 석사과정,22,가구
경영주 연령 및 교육정도별 농가,2020,천안시,300~500,대학원 박사과정,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,농가,1266,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,20~24,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,30~34,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,35~39,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,40~44,16,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,45~49,34,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,50~54,75,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,55~59,128,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,60~64,206,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,65~69,217,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,70~74,213,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,75~79,183,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,80세이상,188,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,경영주평균연령,67.9,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,경영주교육정도별농가:          받지않음,41,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,초등학교,417,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,중학교,237,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,고등학교,386,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,4년제미만대학,65,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,4년제이상대학교,103,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,대학원 석사과정,14,가구
경영주 연령 및 교육정도별 농가,2020,천안시,500~1천,대학원 박사과정,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,농가,1074,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,30~34,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,35~39,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,40~44,12,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,45~49,34,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,50~54,77,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,55~59,130,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,60~64,183,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,65~69,195,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,70~74,184,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,75~79,145,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,80세이상,106,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,경영주평균연령,66.5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,경영주교육정도별농가:          받지않음,36,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,초등학교,307,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,중학교,233,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,고등학교,343,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,4년제미만대학,60,가구
